Bioactivity_ID,Aid_Type,Activity,Protein_Accession,Activity_Type,BioAssay_Name,Compound_Name,Target_Name,Target_Link,Representative_Protein_Accession,Anatomy,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity_Value,Taxonomy_ID,Target_Taxonomy_ID,Anatomy_ID,citations (similar citations),
100157700,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-pyridin-2-yl-3-[3-(trifluoromethyl)phenyl]propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249362,14660361,,100729734,2569042,20200628,0,0,,10141,,2385,,
100157705,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,1-[3-(4-fluorophenyl)-3-pyridin-3-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249207,14660380,,100729734,2569042,20200628,0,0,,10141,,2385,,
100157708,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,BU-E 47,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249416,14660352,,100729734,2569042,20200628,0,0,,10141,,2385,,
100157706,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,"1-[3-(3,4-dichlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249083,10342634,,100729734,2569042,20200628,0,0,,10141,,2385,,
100157698,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,Arpromidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103248875,65895,500757581,100729734,2569042,20200628,0,0,,10141,,2385,,
100157702,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249067,14660348,,100729734,2569042,20200628,0,0,,10141,,2385,,
100157703,Literature-derived,Probe,P47747,,Agonistic activity relative to histamine on electrically stimulated papillary muscle of guinea pig,BU-E 76,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Muscle tissue,88162,103249239,3081064,,100729734,2569042,20200628,0,0,,10141,,2385,,
100141444,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-pyridin-2-yl-3-thiophen-2-ylpropyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249153,14660411,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141432,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]-1-methylguanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249154,14660374,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141436,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-fluorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249121,14660384,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141791,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,BU-E 47,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249416,14660352,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141784,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methylphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249067,14660348,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141445,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[4-(4-fluorophenyl)-4-pyridin-2-ylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249070,14660345,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141785,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,N-[3-(3-Aminophenyl)-3-(2-pyridinyl)propyl]-Na(2)-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249890,14660416,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141441,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,"N1-[3-(3,4-Dichlorophenyl)-3-(pyridin-2-yl)-propyl]-N2-[3-(1H-imidazol-4-yl)propyl]-guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249349,10094258,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141438,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(3-nitrophenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249256,14660414,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141434,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(3-chlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249365,14660359,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141786,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-fluorophenyl)-4-phenylbutyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249082,14660389,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141439,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-hydroxyphenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103248877,14660412,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141446,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,BU-E 76,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249239,3081064,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141780,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-Trifluoromethylphenyl)-3-(2-pyridyl)propyl]-3-[3-(1H-imidazol-4-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249404,14660355,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141443,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-(4-methoxyphenyl)-3-pyridin-2-ylpropyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249046,14660350,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141778,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-[3-pyridin-2-yl-3-[3-(trifluoromethyl)phenyl]propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249362,14660361,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141442,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,"1-[3-(3,5-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249312,14660370,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141783,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-fluorophenyl)-3-hydroxy-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249188,14660410,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141437,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-[2-[phenyl(pyridin-2-yl)methyl]sulfanylethyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249060,14113352,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141781,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,"1-(3,3-dipyridin-2-ylpropyl)-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249172,14660376,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141789,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(3-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249401,14660357,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141787,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,"1-[3-(3,4-dichlorophenyl)-3-phenylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249083,10342634,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141790,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(2-fluorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249860,14660363,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141440,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,"1-[3-(2,4-dichlorophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine",Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249310,14660372,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141431,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(1H-imidazol-5-yl)propyl]-2-(2-phenyl-2-pyridin-2-ylethyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249209,14660378,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141433,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[(E)-3-(4-fluorophenyl)-3-pyridin-2-ylprop-2-enyl]-1-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249237,14660395,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141779,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-(4-phenyl-4-pyridin-2-ylbutyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249111,10022429,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141435,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,2-[3-(1H-imidazol-5-yl)propyl]-1-(3-phenyl-3-pyridin-2-ylpropyl)guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249068,11726167,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141777,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249414,10003410,,100729734,2569042,20200628,0,0,,10141,,2081,,
100141782,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,Arpromidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103248875,65895,500757581,100729734,2569042,20200628,0,0,,10141,,2081,,
100141788,Literature-derived,Probe,P47747,,Histamine H2 receptor agonism relative to histamine on isolated guinea pig right atrium,1-[3-(4-fluorophenyl)-3-pyridin-3-ylpropyl]-2-[3-(1H-imidazol-5-yl)propyl]guanidine,Hrh2 - histamine receptor H2 (domestic guinea pig),/gene/100729734,P47747,Cardiac atrium,88179,103249207,14660380,,100729734,2569042,20200628,0,0,,10141,,2081,,
